idx,dataset,method,repetition,repetition_name,dice_score,uncertainty_score,expert_min,expert_mean,expert_max,expert_comparison
1377,PV_in_HC,deepflash2,2,2,0.907582864775869,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1377,PV_in_HC,deepflash2,3,3,0.9037886340977069,,0.7973695315796877,0.8744655406594914,0.9355710678746472,in expert range
1385,PV_in_HC,deepflash2,1,1,0.9548753550015777,0.04987064,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,deepflash2,2,2,0.9569588438579956,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1385,PV_in_HC,deepflash2,3,3,0.8613636363636363,,0.8136526286815303,0.9190299902764014,0.9642857142857144,in expert range
1418,PV_in_HC,deepflash2,1,1,0.9374557760344563,0.08024543,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,deepflash2,2,2,0.9384093711467324,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1418,PV_in_HC,deepflash2,3,3,0.9369874838152784,,0.8936616716398335,0.9215178651885074,0.9431300776716364,in expert range
1444,PV_in_HC,deepflash2,1,1,0.9318988339998874,0.088533975,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,deepflash2,2,2,0.9367060146149522,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1444,PV_in_HC,deepflash2,3,3,0.9315407549080271,,0.8639385912752041,0.9227000818859658,0.961905286950769,in expert range
1582,PV_in_HC,deepflash2,1,1,0.9348889423462433,0.07312622,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,deepflash2,2,2,0.9321884278950324,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1582,PV_in_HC,deepflash2,3,3,0.9385684614155615,,0.8808637683530326,0.9121408780267384,0.9410504571362992,in expert range
1599,PV_in_HC,deepflash2,1,1,0.938938829204122,0.0816707,0.8918500892325997,0.9218135508319438,0.9348621348621348,above best expert
1599,PV_in_HC,deepflash2,2,2,0.9453120688703714,,0.8918500892325997,0.9218135508319438,0.9348621348621348,above best expert
1599,PV_in_HC,deepflash2,3,3,0.9408652521355746,,0.8918500892325997,0.9218135508319438,0.9348621348621348,above best expert
1237,cFOS_in_HC,otsu,1,default,0.06693682685516011,,0.5136329447160587,0.720669381067798,0.8260759218302456,below worst expert
1237,cFOS_in_HC,otsu,2,default,0.06693682685516011,,0.5136329447160587,0.720669381067798,0.8260759218302456,below worst expert
1237,cFOS_in_HC,otsu,3,default,0.06693682685516011,,0.5136329447160587,0.720669381067798,0.8260759218302456,below worst expert
1283,cFOS_in_HC,otsu,1,default,0.05039420081136478,,0.7902105734767025,0.8573149028286536,0.8959672427748416,below worst expert
1283,cFOS_in_HC,otsu,2,default,0.05039420081136478,,0.7902105734767025,0.8573149028286536,0.8959672427748416,below worst expert
1283,cFOS_in_HC,otsu,3,default,0.05039420081136478,,0.7902105734767025,0.8573149028286536,0.8959672427748416,below worst expert
1377,cFOS_in_HC,otsu,1,default,0.04306797808682116,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1377,cFOS_in_HC,otsu,2,default,0.04306797808682116,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1377,cFOS_in_HC,otsu,3,default,0.04306797808682116,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1385,cFOS_in_HC,otsu,1,default,0.018792983091162938,,0.769394261424017,0.825751402492838,0.8483303174864286,below worst expert
1385,cFOS_in_HC,otsu,2,default,0.018792983091162938,,0.769394261424017,0.825751402492838,0.8483303174864286,below worst expert
1385,cFOS_in_HC,otsu,3,default,0.018792983091162938,,0.769394261424017,0.825751402492838,0.8483303174864286,below worst expert
1418,cFOS_in_HC,otsu,1,default,0.024689355756275268,,0.4623130912419896,0.7082650852386213,0.8646131046893193,below worst expert
1418,cFOS_in_HC,otsu,2,default,0.024689355756275268,,0.4623130912419896,0.7082650852386213,0.8646131046893193,below worst expert
1418,cFOS_in_HC,otsu,3,default,0.024689355756275268,,0.4623130912419896,0.7082650852386213,0.8646131046893193,below worst expert
1444,cFOS_in_HC,otsu,1,default,0.023255813953488372,,0.5645081562036579,0.6679634196766208,0.7573891625615764,below worst expert
1444,cFOS_in_HC,otsu,2,default,0.023255813953488372,,0.5645081562036579,0.6679634196766208,0.7573891625615764,below worst expert
1444,cFOS_in_HC,otsu,3,default,0.023255813953488372,,0.5645081562036579,0.6679634196766208,0.7573891625615764,below worst expert
1582,cFOS_in_HC,otsu,1,default,0.02026553106212425,,0.3523610847714773,0.6783477151400187,0.8071475843812045,below worst expert
1582,cFOS_in_HC,otsu,2,default,0.02026553106212425,,0.3523610847714773,0.6783477151400187,0.8071475843812045,below worst expert
1582,cFOS_in_HC,otsu,3,default,0.02026553106212425,,0.3523610847714773,0.6783477151400187,0.8071475843812045,below worst expert
1599,cFOS_in_HC,otsu,1,default,0.01926656213691893,,0.3205174272367948,0.6480102530457501,0.8060666889706702,below worst expert
1599,cFOS_in_HC,otsu,2,default,0.01926656213691893,,0.3205174272367948,0.6480102530457501,0.8060666889706702,below worst expert
1599,cFOS_in_HC,otsu,3,default,0.01926656213691893,,0.3205174272367948,0.6480102530457501,0.8060666889706702,below worst expert
1237,cFOS_in_HC,cellpose,1,cyto2,0.5600481244360418,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,cellpose,2,cyto2,0.5600481244360418,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,cellpose,3,cyto2,0.5600481244360418,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1283,cFOS_in_HC,cellpose,1,cyto2,0.8611928065184898,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,cellpose,2,cyto2,0.8611928065184898,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,cellpose,3,cyto2,0.8611928065184898,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1377,cFOS_in_HC,cellpose,1,cyto2,0.5475919605612438,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1377,cFOS_in_HC,cellpose,2,cyto2,0.5475919605612438,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1377,cFOS_in_HC,cellpose,3,cyto2,0.5475919605612438,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1385,cFOS_in_HC,cellpose,1,cyto2,0.791926018139783,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1385,cFOS_in_HC,cellpose,2,cyto2,0.791926018139783,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1385,cFOS_in_HC,cellpose,3,cyto2,0.791926018139783,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1418,cFOS_in_HC,cellpose,1,cyto2,0.5611650485436893,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,cellpose,2,cyto2,0.5611650485436893,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,cellpose,3,cyto2,0.5611650485436893,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1444,cFOS_in_HC,cellpose,1,cyto2,0.6523329269644244,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1444,cFOS_in_HC,cellpose,2,cyto2,0.6523329269644244,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1444,cFOS_in_HC,cellpose,3,cyto2,0.6523329269644244,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1582,cFOS_in_HC,cellpose,1,cyto2,0.41482262030207234,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,cellpose,2,cyto2,0.41482262030207234,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,cellpose,3,cyto2,0.41482262030207234,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1599,cFOS_in_HC,cellpose,1,cyto2,0.38886992147490607,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,cellpose,2,cyto2,0.38886992147490607,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,cellpose,3,cyto2,0.38886992147490607,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1237,cFOS_in_HC,cellpose_single,1,1,0.7890642364969994,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,cellpose_single,2,2,0.790119649685457,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,cellpose_single,3,3,0.8022247360482655,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1283,cFOS_in_HC,cellpose_single,1,1,0.8662124945644296,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,cellpose_single,2,2,0.8409718646130799,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,cellpose_single,3,3,0.8524776373704387,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1377,cFOS_in_HC,cellpose_single,1,1,0.6828828828828829,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1377,cFOS_in_HC,cellpose_single,2,2,0.585216220260362,,0.6001735859973961,0.7311692338209401,0.8175198467013413,below worst expert
1377,cFOS_in_HC,cellpose_single,3,3,0.7472441458482812,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1385,cFOS_in_HC,cellpose_single,1,1,0.8387657540199913,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1385,cFOS_in_HC,cellpose_single,2,2,0.844214279650225,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1385,cFOS_in_HC,cellpose_single,3,3,0.8446903025731288,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1418,cFOS_in_HC,cellpose_single,1,1,0.7761920566434339,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,cellpose_single,2,2,0.7937392795883362,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,cellpose_single,3,3,0.7899031661407899,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1444,cFOS_in_HC,cellpose_single,1,1,0.7395881006864989,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1444,cFOS_in_HC,cellpose_single,2,2,0.754321540528437,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1444,cFOS_in_HC,cellpose_single,3,3,0.7506658095325559,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1582,cFOS_in_HC,cellpose_single,1,1,0.7754105034604425,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,cellpose_single,2,2,0.7693141772838168,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,cellpose_single,3,3,0.793419565490393,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1599,cFOS_in_HC,cellpose_single,1,1,0.7138263665594855,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,cellpose_single,2,2,0.7421962442482278,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,cellpose_single,3,3,0.743611899765461,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1237,cFOS_in_HC,cellpose_ensemble,1,1,0.7883007470990303,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,cellpose_ensemble,2,2,0.7996665740483468,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,cellpose_ensemble,3,3,0.8072815533980582,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1283,cFOS_in_HC,cellpose_ensemble,1,1,0.8562348811838922,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,cellpose_ensemble,2,2,0.8453608247422679,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,cellpose_ensemble,3,3,0.8509709188887856,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1377,cFOS_in_HC,cellpose_ensemble,1,1,0.7205202118388416,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1377,cFOS_in_HC,cellpose_ensemble,2,2,0.7512201470683934,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1377,cFOS_in_HC,cellpose_ensemble,3,3,0.7419439694857293,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1385,cFOS_in_HC,cellpose_ensemble,1,1,0.8461865487628603,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1385,cFOS_in_HC,cellpose_ensemble,2,2,0.8392765739634875,,0.769394261424017,0.825751402492838,0.8483303174864286,in expert range
1385,cFOS_in_HC,cellpose_ensemble,3,3,0.8597064989517819,,0.769394261424017,0.825751402492838,0.8483303174864286,above best expert
1418,cFOS_in_HC,cellpose_ensemble,1,1,0.7896589658965897,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,cellpose_ensemble,2,2,0.7988468930172966,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,cellpose_ensemble,3,3,0.8064584661142978,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1444,cFOS_in_HC,cellpose_ensemble,1,1,0.7580041959317705,,0.5645081562036579,0.6679634196766208,0.7573891625615764,above best expert
1444,cFOS_in_HC,cellpose_ensemble,2,2,0.7577462273417269,,0.5645081562036579,0.6679634196766208,0.7573891625615764,above best expert
1444,cFOS_in_HC,cellpose_ensemble,3,3,0.762577228596646,,0.5645081562036579,0.6679634196766208,0.7573891625615764,above best expert
1582,cFOS_in_HC,cellpose_ensemble,1,1,0.8049446974625895,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,cellpose_ensemble,2,2,0.8096753660089115,,0.3523610847714773,0.6783477151400187,0.8071475843812045,above best expert
1582,cFOS_in_HC,cellpose_ensemble,3,3,0.8084943072790074,,0.3523610847714773,0.6783477151400187,0.8071475843812045,above best expert
1599,cFOS_in_HC,cellpose_ensemble,1,1,0.7329473949156808,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,cellpose_ensemble,2,2,0.7326062429484769,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,cellpose_ensemble,3,3,0.7490756716785804,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1237,cFOS_in_HC,unet_2019,1,1,0.7464086933474688,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,unet_2019,2,2,0.7657048184453955,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,unet_2019,3,3,0.7549979765277215,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1283,cFOS_in_HC,unet_2019,1,1,0.8525120139799038,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,unet_2019,2,2,0.8568345323741007,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,unet_2019,3,3,0.8512597971925785,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1377,cFOS_in_HC,unet_2019,1,1,0.8139206772221351,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1377,cFOS_in_HC,unet_2019,2,2,0.827512513356954,,0.6001735859973961,0.7311692338209401,0.8175198467013413,above best expert
1377,cFOS_in_HC,unet_2019,3,3,0.7931034482758621,,0.6001735859973961,0.7311692338209401,0.8175198467013413,in expert range
1385,cFOS_in_HC,unet_2019,1,1,0.8496205668266997,,0.769394261424017,0.825751402492838,0.8483303174864286,above best expert
1385,cFOS_in_HC,unet_2019,2,2,0.8536487890656222,,0.769394261424017,0.825751402492838,0.8483303174864286,above best expert
1385,cFOS_in_HC,unet_2019,3,3,0.8573021181716833,,0.769394261424017,0.825751402492838,0.8483303174864286,above best expert
1418,cFOS_in_HC,unet_2019,1,1,0.6992323796231682,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,unet_2019,2,2,0.7355181576616475,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1418,cFOS_in_HC,unet_2019,3,3,0.7087960514718843,,0.4623130912419896,0.7082650852386213,0.8646131046893193,in expert range
1444,cFOS_in_HC,unet_2019,1,1,0.6655193777104702,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1444,cFOS_in_HC,unet_2019,2,2,0.7201086956521738,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1444,cFOS_in_HC,unet_2019,3,3,0.66906425063974,,0.5645081562036579,0.6679634196766208,0.7573891625615764,in expert range
1582,cFOS_in_HC,unet_2019,1,1,0.7660701048395637,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,unet_2019,2,2,0.7703132092600998,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1582,cFOS_in_HC,unet_2019,3,3,0.7486118671747414,,0.3523610847714773,0.6783477151400187,0.8071475843812045,in expert range
1599,cFOS_in_HC,unet_2019,1,1,0.7029912377882969,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,unet_2019,2,2,0.7163981461046127,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1599,cFOS_in_HC,unet_2019,3,3,0.7384425724265462,,0.3205174272367948,0.6480102530457501,0.8060666889706702,in expert range
1237,cFOS_in_HC,nnunet,1,1,0.792690001933862,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,nnunet,2,2,0.7969572474001797,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1237,cFOS_in_HC,nnunet,3,3,0.7937775506292722,,0.5136329447160587,0.720669381067798,0.8260759218302456,in expert range
1283,cFOS_in_HC,nnunet,1,1,0.8861190905107357,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,nnunet,2,2,0.8810168180939493,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1283,cFOS_in_HC,nnunet,3,3,0.8824493731918998,,0.7902105734767025,0.8573149028286536,0.8959672427748416,in expert range
1377,cFOS_in_HC,nnunet,1,1,0.8186685288640596,,0.6001735859973961,0.7311692338209401,0.8175198467013413,above best expert
1377,cFOS_in_HC,nnunet,2,2,0.8221447751813975,,0.6001735859973961,0.7311692338209401,0.8175198467013413,above best expert
1377,cFOS_in_HC,nnunet,3,3,0.820915488861746,,0.6001735859973961,0.7311692338209401,0.8175198467013413,above best expert
